"SDRs per currency unit for the period  January 01, 1994 - November 10, 2023",,,,,,,,,,,
,,,,,,,,,,,
Date,Canadian dollar (CAD),Indian rupee (INR),Japanese yen (JPY),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Singapore dollar (SGD),Thai baht (THB),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
28-Oct-1994,0.496704,0.0213671,0.00690526,,0.262787,0.411688,0.45572,0.0269278,0.182648,1.09627,0.670501
31-Oct-1994,0.498048,0.0214731,0.00691733,2.26683,0.26385,0.414607,0.457895,0.0270309,0.183495,1.0926,0.67361
1-Nov-1994,0.495053,0.0213572,0.00692205,2.25808,0.262357,0.413101,0.456272,0.0269346,0.182621,1.09745,0.670401
2-Nov-1994,0.494221,0.0213234,0.0069442,2.25762,,0.412108,,0.0269199,0.182448,1.09654,0.669768
3-Nov-1994,0.497197,0.0214803,,2.26424,0.263584,0.415411,0.459227,0.0270528,0.183791,1.09409,0.674697
4-Nov-1994,0.498595,0.0215455,0.0069232,,0.264332,0.4164,0.460714,0.027124,0.184348,1.08861,0.676743
7-Nov-1994,0.497332,0.0214555,0.00692484,2.26234,0.263076,0.417625,0.459031,0.027041,0.183637,1.08974,0.674133
8-Nov-1994,0.496422,0.02144,0.0069248,2.26071,0.263348,0.418131,0.459418,0.0270215,0.183504,1.08841,0.673645
9-Nov-1994,0.500864,0.0215797,0.00699504,2.27632,0.265136,0.421332,0.462612,0.0272107,0.184642,1.08675,0.677819
10-Nov-1994,0.498253,0.021536,0.00692812,2.26873,0.264457,0.422168,0.461151,0.0271185,0.184385,1.08808,0.676877
11-Nov-1994,,0.0215523,0.00693408,,0.264937,0.420727,0.460653,0.027139,0.184525,1.08518,0.67739
14-Nov-1994,0.501425,0.0216863,0.00694272,2.27922,0.266016,0.421919,0.461953,0.0272621,0.185436,1.08237,0.680734
15-Nov-1994,0.499205,0.0216831,0.00692677,2.27694,0.265477,0.422063,0.462271,0.0272167,0.185349,1.08098,0.680417
16-Nov-1994,0.500592,0.0217806,0.00692959,2.28377,0.266596,0.423278,0.463603,0.0273085,0.186123,1.07524,0.683258
17-Nov-1994,0.499412,0.021734,0.00695002,2.28064,0.265953,0.423669,0.463335,0.027261,0.185725,1.07328,0.681797
18-Nov-1994,0.499747,0.0217821,0.00695121,,0.266188,0.425425,0.464264,0.0273212,0.186136,1.07176,0.683304
21-Nov-1994,0.500618,0.0218105,0.0069391,2.28713,0.266618,0.426322,0.465882,0.0273459,0.186378,1.07234,0.684195
22-Nov-1994,0.496221,0.0217629,0.00695073,2.28267,0.26693,0.426142,0.465721,0.0272971,0.185971,1.07061,0.682701
23-Nov-1994,0.496134,0.0217242,0.00693839,2.27862,0.266957,0.424091,0.465244,0.0272596,0.185641,1.07321,0.681489
24-Nov-1994,0.497783,0.0218076,0.00695227,2.28652,0.267489,0.425854,0.466551,0.0273422,0.186353,1.06836,0.684103
25-Nov-1994,0.497235,0.0218057,0.00695169,,0.267425,0.424656,0.467117,0.02734,0.186338,1.07019,0.684046
28-Nov-1994,0.497125,0.0218453,0.00693681,2.28856,0.2679,0.425769,0.467773,0.0273677,0.186676,1.0709,0.685287
29-Nov-1994,0.497178,0.0218232,0.00694889,2.28698,,0.426638,0.467992,0.0273597,0.186547,1.07276,0.684813
30-Nov-1994,0.499174,0.0218689,0.00693959,2.29249,0.268402,0.431237,0.46896,0.0274038,0.186996,1.0726,0.686464
1-Dec-1994,0.498902,0.0218623,0.0069332,2.29108,0.268404,0.431519,0.468735,0.0273868,0.186881,1.07537,0.68604
2-Dec-1994,0.501774,0.0219059,0.00691743,,0.269071,0.433412,0.469562,0.0274545,0.187492,1.07785,0.688284
5-Dec-1994,0.502296,0.0219743,0.0068578,2.29835,0.268831,0.434763,0.468796,,0.187838,1.07549,0.689552
6-Dec-1994,0.500956,0.0219119,0.00684732,2.29386,0.268258,0.433941,0.469593,0.0274029,0.187364,1.07402,0.687813
7-Dec-1994,0.498434,0.0219133,0.00689017,2.29328,0.268452,0.435482,0.469763,0.0274069,0.187317,1.07698,0.687639
8-Dec-1994,0.498254,0.0219626,0.00689875,2.29951,0.268898,0.436392,0.47008,0.0274795,0.187738,1.07837,0.689185
9-Dec-1994,0.497976,0.0219795,0.00687436,,0.26881,0.437418,0.468887,0.0274482,0.187823,1.07582,0.689498
12-Dec-1994,0.49718,0.0219666,0.00687031,2.2972,0.268809,0.437022,0.469793,,0.187712,1.07588,0.689092
13-Dec-1994,0.496885,0.0219694,0.00688835,2.29864,0.268885,,0.470494,0.0274573,0.187736,1.0765,0.689179
14-Dec-1994,0.496671,0.0219631,0.00686237,2.29722,0.268735,0.439708,0.469878,0.0274386,0.187682,1.0764,0.688982
15-Dec-1994,0.496771,0.0219644,0.00687304,2.29804,0.268782,0.441043,0.469841,0.0274511,0.187693,1.07508,0.689022
16-Dec-1994,0.496097,0.0219535,0.00686554,,0.268565,0.440825,0.469801,0.0274375,0.187601,1.07662,0.688682
19-Dec-1994,0.494629,0.0219714,0.00686854,2.2986,0.268786,0.440912,0.470528,0.0274577,0.187814,1.07508,0.689464
20-Dec-1994,0.494151,0.0219425,0.00687826,2.29703,0.268583,0.439579,0.470207,0.02745,0.187686,1.07504,0.688995
21-Dec-1994,0.493931,0.0219327,0.00686834,2.29685,0.269124,0.440003,0.470544,0.0274378,0.187602,1.07387,0.688688
22-Dec-1994,0.493628,0.0219838,0.00686856,2.29989,0.26935,0.44144,0.471381,0.0274797,0.188039,1.06995,0.69029
23-Dec-1994,0.493175,0.0219698,,,0.269106,0.443438,0.471469,0.0274732,0.18792,1.06789,0.689853
27-Dec-1994,,0.0219959,0.00687359,2.30059,0.269762,,0.471781,0.0274861,0.188083,,0.690452
28-Dec-1994,0.491871,0.0219581,0.00687052,2.29956,0.269219,0.444315,0.471539,0.0274739,0.187999,1.06765,0.690144
29-Dec-1994,0.48807,0.0218622,0.00688632,,0.268115,0.441134,0.469618,0.0273997,0.187118,1.06725,0.68691
30-Dec-1994,0.488311,0.0218293,0.00686789,,0.267809,0.439566,0.468955,0.0273018,0.186598,1.07032,0.685003
2-Jan-1995,,,,,,,,,,,0.673944
3-Jan-1995,0.489461,0.0218986,,2.29261,0.269132,,0.471715,0.0273689,0.187131,1.07282,0.686959
4-Jan-1995,0.491043,0.0219553,0.00682053,2.29717,0.269987,0.440861,0.473782,0.027407,0.187616,1.07477,0.688737
5-Jan-1995,0.491291,0.0219288,0.00681095,2.2944,0.269894,0.438953,0.473764,0.027363,0.187389,1.07382,0.687906
6-Jan-1995,0.490688,0.0219019,0.00680596,,0.269468,0.438826,0.472955,0.0273403,0.187159,1.07491,0.687062
9-Jan-1995,0.489656,0.0219432,0.00681205,2.29483,0.26968,0.438691,0.473587,0.0273701,0.187512,1.0695,0.688358
10-Jan-1995,0.484586,0.0218195,0.00683248,2.28716,0.268423,0.435944,0.471989,0.0272809,0.186455,1.06936,0.684478
11-Jan-1995,0.483494,0.0217934,0.00684687,2.28527,0.267808,0.438568,0.471522,0.02727,0.186233,1.06856,0.68366
12-Jan-1995,0.482804,0.0217931,0.0068365,2.28523,0.267312,0.439519,0.470412,0.0272588,0.18623,1.06547,0.68365
13-Jan-1995,0.482522,0.0216974,0.00688564,,0.266033,0.435818,0.465081,0.0271715,0.185412,1.06895,0.680646
16-Jan-1995,0.482649,0.0217277,,2.28119,0.266634,0.4352,0.469775,0.0272203,0.185671,1.0699,0.681597
17-Jan-1995,0.479123,0.0217064,0.00687808,2.27759,0.266613,0.436476,0.469672,0.0271828,0.185489,1.06756,0.68093
18-Jan-1995,0.478881,0.0217,0.00688162,2.27692,0.266932,0.435327,0.469663,0.0271749,0.185434,1.07249,0.68073
19-Jan-1995,0.480671,0.0217681,0.0068686,2.28364,0.267508,0.437719,0.469537,0.027247,0.186075,1.07196,0.683082
20-Jan-1995,0.477006,0.0216455,0.00684839,,0.266532,0.436269,0.468514,0.0271065,0.184968,1.07624,0.679018
23-Jan-1995,0.479243,0.0216843,0.00680918,2.27877,0.266342,0.437801,0.46955,0.0271552,0.1853,1.0792,0.680237
24-Jan-1995,0.479516,0.0216134,0.00679928,2.2703,0.265005,0.438271,0.467324,0.0270642,0.184753,1.08516,0.678228
25-Jan-1995,0.479087,0.0215986,0.00680487,2.27004,0.264649,0.438514,0.466267,0.0270565,0.184627,1.08388,0.677765
26-Jan-1995,0.48002,,0.00682339,2.27462,0.265234,0.436682,0.467722,0.0271002,0.184999,1.08254,0.679132
27-Jan-1995,0.479939,0.0216278,0.00683901,,0.265642,0.435516,0.467903,0.0270995,0.184994,1.07945,0.679114
30-Jan-1995,0.478049,0.0216173,0.00684166,2.272,0.265271,0.433805,0.467087,0.0270799,0.184786,1.07709,0.678351
31-Jan-1995,0.48075,0.021587,0.00687148,2.2706,,0.434346,,0.0270657,0.184469,1.07875,0.677184
1-Feb-1995,0.482829,,0.00685486,2.27891,,0.434974,,0.0271651,0.185516,1.07616,0.68103
2-Feb-1995,0.483899,0.0216945,0.00685145,2.27732,,0.435691,0.468476,0.027157,0.185387,1.07732,0.680555
3-Feb-1995,0.485145,0.0216916,0.00683541,,0.266379,0.43577,0.468285,0.0271426,0.185362,1.07173,0.680465
6-Feb-1995,0.488005,0.021751,0.00684518,2.2818,0.267108,,0.46754,0.0271952,0.18587,1.06409,0.682328
7-Feb-1995,0.489298,0.0217618,0.00687827,2.28294,0.267482,0.431241,0.466718,0.0272088,0.185962,1.0638,0.682668
8-Feb-1995,0.489493,0.0217643,0.00686866,2.28244,0.267429,0.430198,0.467698,0.027201,0.185983,1.0586,0.682745
9-Feb-1995,0.48771,0.0217409,0.00690297,2.28151,0.267603,0.431782,0.46906,0.0272043,0.185784,1.05964,0.682013
10-Feb-1995,0.486392,0.021728,0.00690245,,0.267539,0.431663,0.469414,0.0272077,0.185732,1.06126,0.681824
13-Feb-1995,0.484535,0.0216628,0.00688024,2.27521,0.266735,0.43091,0.468307,0.0271282,0.185116,1.06283,0.679561
14-Feb-1995,0.486211,0.0216827,0.00690065,2.27804,0.266616,0.430696,0.468179,,0.185346,1.05782,0.680404
15-Feb-1995,0.48282,0.0216138,0.00688,2.27174,0.265829,0.431427,0.466188,0.0270776,0.184697,1.06029,0.678024
16-Feb-1995,0.478945,0.0215243,0.00688295,2.26234,0.26448,0.42829,0.464099,0.0269763,0.183933,1.06077,0.675217
17-Feb-1995,0.478374,0.0214361,0.00689692,,0.26352,0.424383,0.463343,0.0269088,0.183179,1.06113,0.67245
20-Feb-1995,0.477332,0.0213818,0.00691848,2.25385,0.262729,0.422436,0.462329,0.0268621,0.182715,1.06246,0.670747
21-Feb-1995,0.479363,0.0213773,0.00689082,2.25259,0.262593,0.423959,0.461616,0.0268651,0.182735,1.0597,0.670821
22-Feb-1995,0.480087,0.0213943,0.00691049,2.25688,0.262946,0.427585,0.462142,0.026908,0.18288,1.06175,0.671354
23-Feb-1995,0.480796,0.021357,0.00690198,,0.262456,0.425432,0.460955,0.026861,0.182561,1.06579,0.670182
24-Feb-1995,0.48052,0.0213379,0.00693372,,0.262408,0.423915,0.46142,0.0268563,0.182456,1.06478,0.669797
27-Feb-1995,0.47875,0.0212975,0.00689203,2.24738,0.261665,0.42398,0.460323,0.0267839,0.18211,1.05781,0.668527
28-Feb-1995,0.480206,0.0212907,0.00689507,2.24953,0.262079,0.424586,0.461654,0.0268203,0.182285,1.05661,0.669167
1-Mar-1995,0.479561,0.021286,0.00693947,2.25345,0.262457,0.424631,0.462153,0.0268724,0.182419,1.05873,0.669659
2-Mar-1995,0.47614,0.0212364,0.00692191,,0.261692,0.422907,0.460999,0.0268075,0.182051,1.06161,0.66831
3-Mar-1995,0.473677,0.0207881,0.00695769,,,0.422685,,0.0266786,0.180813,1.068,0.663764
6-Mar-1995,0.460174,0.0205981,0.00698439,2.20677,0.256525,0.418673,0.452701,0.0263041,0.177701,1.07584,0.652342
7-Mar-1995,0.458411,0.0203818,0.00701564,2.20695,0.255954,0.419242,0.455112,0.0262662,0.177445,1.0569,0.651402
8-Mar-1995,0.457421,0.0202539,0.0072269,2.19112,0.253703,0.417943,0.457227,0.026063,0.175505,1.05694,0.644278
9-Mar-1995,0.46044,0.0204777,0.00713909,2.20054,0.255268,0.419034,0.458816,0.0262776,0.177165,1.04918,0.650371
10-Mar-1995,0.464305,0.0206005,0.00717572,,0.256517,0.421546,0.461586,0.0264056,0.178171,1.04422,0.654067
13-Mar-1995,0.461697,0.0204847,0.00722643,2.20494,0.255617,0.421926,0.461207,0.0263257,0.17756,1.03119,0.651824
14-Mar-1995,0.461285,0.020521,0.00720215,2.21093,0.256111,0.425164,0.461253,0.0263866,0.178043,1.0368,0.653595
15-Mar-1995,0.460653,0.0205192,0.00720951,2.20587,0.255575,0.422561,0.461239,0.0263262,0.177636,1.03358,0.6521
16-Mar-1995,0.458783,0.0205848,0.00722704,2.19777,0.254763,0.422062,0.459595,0.026239,0.176689,1.03501,0.648627
17-Mar-1995,0.457528,0.0205851,0.00720709,,,0.421096,0.45944,0.0262288,0.176692,1.03056,0.648638
20-Mar-1995,0.461594,0.0206354,0.00726681,,0.255078,0.419195,0.46058,0.0263164,0.177068,1.02995,0.650016
21-Mar-1995,0.462396,0.0205446,,2.19145,0.254038,0.418654,0.45821,0.0262043,0.176456,1.02542,0.647771
22-Mar-1995,0.463271,0.0206004,0.00729796,2.19669,0.254749,0.421354,0.459178,0.0262839,0.176992,1.03003,0.649737
23-Mar-1995,0.460096,0.0204326,0.00729307,2.18901,0.253704,0.418541,0.457428,0.0261795,0.176218,1.02824,0.646895
24-Mar-1995,0.461989,0.020456,0.00731149,,0.253795,0.420378,0.456742,0.0262118,0.176364,1.03395,0.647432
27-Mar-1995,0.463983,0.0205522,0.00733776,2.19805,0.255751,0.422482,0.458778,0.0263055,0.177138,1.03588,0.650272
28-Mar-1995,0.461619,0.0204888,0.00722423,2.19097,0.255333,0.419484,0.4559,0.0261783,0.176424,1.03663,0.647652
29-Mar-1995,0.458057,0.0203658,0.00726267,2.18317,0.253729,0.417464,0.453532,0.0260221,0.175087,1.0363,0.642746
30-Mar-1995,0.459418,0.0204132,0.00727937,2.18445,0.253514,0.418205,0.452493,0.0260399,0.174994,1.03633,0.642404
31-Mar-1995,0.458056,0.0203435,0.00717203,,0.252759,0.415701,0.4516,0.0259022,0.174563,1.03364,0.640821
3-Apr-1995,0.456417,0.0203051,0.007321,2.17881,0.252878,0.417955,0.452984,0.0259087,0.173901,1.03292,0.638391
4-Apr-1995,0.458121,0.0202995,0.00742583,2.18474,0.25321,0.418488,0.453985,0.0259602,0.173964,1.02971,0.638621
5-Apr-1995,0.457494,0.020249,0.00737074,2.17468,0.253718,0.417762,0.452778,0.0258559,0.173476,1.02785,0.636832
6-Apr-1995,0.457994,0.0202347,0.0073912,2.17678,0.254726,0.419312,0.452844,,0.173354,1.02279,0.636382
7-Apr-1995,0.455873,0.0201957,0.00749819,,0.254656,0.418542,0.452201,0.0257969,0.1728,1.02003,0.634347
10-Apr-1995,0.459432,0.0202393,0.00765923,2.178,0.25541,,0.45444,0.0259053,0.173172,1.01606,0.635716
11-Apr-1995,0.46355,0.0203646,0.00757882,2.18229,0.257043,0.423769,0.456731,0.0260233,0.174245,1.01865,0.639652
12-Apr-1995,0.463707,0.0203331,0.00765783,2.18056,0.256904,0.426627,0.456318,,0.173975,1.01567,0.638663
13-Apr-1995,0.463643,0.0202742,0.00763107,2.17729,,0.428129,0.45568,,0.173471,1.01718,0.636813
14-Apr-1995,,0.0202257,0.007581,,0.257462,,,,0.173056,,0.635288
17-Apr-1995,0.460719,0.0200521,0.00764804,2.16085,0.255826,,0.45069,0.0256702,0.171461,,0.629434
18-Apr-1995,0.458323,0.0199867,0.00767214,2.16385,0.254494,0.42368,0.449718,0.0256156,0.170956,1.01624,0.627581
19-Apr-1995,0.457922,0.0199925,0.00781775,2.16867,0.254651,0.424244,0.451013,0.025686,0.171007,1.01302,0.627765
20-Apr-1995,0.461074,0.0201193,0.00774446,2.17501,0.255384,0.425617,0.452847,0.0258043,0.172146,1.01977,0.631948
21-Apr-1995,0.464372,0.0202006,0.00762675,,0.256597,0.426482,0.454116,0.0258571,0.173061,1.01872,0.635308
24-Apr-1995,0.462741,0.0201169,0.00767302,2.17467,0.256963,0.425251,0.453671,0.0257697,0.172126,1.02205,0.631873
25-Apr-1995,0.462212,0.0200994,0.00757406,2.15935,,,0.452661,0.0256889,0.171866,1.01641,0.630919
26-Apr-1995,0.465584,0.0202228,0.0076827,2.1749,0.257911,0.427587,0.455459,0.0258595,0.172866,1.02011,0.634591
27-Apr-1995,0.464486,0.0201623,0.00756386,2.16658,0.256532,0.423541,0.453897,0.0257565,0.172458,1.0234,0.633095
28-Apr-1995,0.467575,0.0202522,0.00759063,,0.25774,0.427582,0.456593,0.0258631,0.173172,1.02509,0.635715
1-May-1995,0.469759,0.0202839,0.0075799,2.17182,,0.428698,,,0.173444,1.02765,0.636712
2-May-1995,0.467249,0.0201924,0.00757759,2.16318,0.256987,0.427671,0.456225,0.0257928,0.172771,1.0257,0.634244
3-May-1995,0.464654,0.0201666,,2.16415,0.257782,0.429423,0.456029,0.0257971,0.17266,1.02257,0.633835
4-May-1995,0.465288,0.0202005,,2.1671,0.257798,0.429374,0.456684,0.0258323,0.172895,1.02612,0.634699
5-May-1995,0.469039,0.0202126,,,0.257795,0.430457,0.456924,,0.172999,1.02197,0.635079
8-May-1995,0.465101,0.0201021,0.00760057,2.15602,0.256386,,0.454459,0.0257169,0.172053,,0.631607
9-May-1995,0.466435,0.020179,0.00760407,,0.257069,0.428698,0.454814,0.0258012,0.172547,1.01018,0.633419
10-May-1995,0.467467,0.0202043,0.00760447,,,0.427713,,0.025802,0.172763,1.00903,0.634213
11-May-1995,0.47506,0.0204477,0.00764567,,0.259955,0.430877,0.460275,0.0260916,0.174844,1.00932,0.641854
12-May-1995,0.480519,0.0206768,0.00757468,,0.26074,,0.461294,0.0263274,0.177141,1.01965,0.650286
15-May-1995,0.478569,0.0206832,0.00744879,2.18324,,0.429964,,,0.177139,1.01996,0.650279
16-May-1995,0.481207,0.0207574,0.00755339,2.19462,0.262674,0.4334,0.466152,0.0264002,0.177775,1.0184,0.652613
17-May-1995,0.478568,0.0206416,0.00752234,2.17991,0.262188,0.430859,0.463997,0.02624,0.17684,1.02005,0.649178
18-May-1995,0.480231,0.0207113,0.0074808,2.18467,0.262966,,0.464848,0.0263051,0.177493,1.02539,0.651578
19-May-1995,0.478834,0.0206627,0.00748858,,0.262744,0.429733,0.466155,0.0262478,0.176964,1.02317,0.649634
22-May-1995,,0.0207587,0.00749525,2.18644,0.26476,0.428781,0.468157,0.0263317,0.177673,1.02271,0.652237
23-May-1995,0.477013,0.0207318,0.00745255,2.18223,0.264465,0.428475,0.467826,0.026281,0.17733,1.02464,0.65098
24-May-1995,0.477938,0.0207781,0.00747603,2.1871,0.264464,0.430084,0.467828,0.0263396,0.177726,1.02399,0.652433
25-May-1995,0.473244,0.0206469,0.00750558,2.17654,0.263351,0.428204,0.465795,0.0261861,0.176548,1.02349,0.648107
26-May-1995,0.462107,0.0202032,0.00752974,,0.257564,0.422371,0.456356,0.0257251,0.172809,1.01945,0.634381
29-May-1995,0.464045,0.0202367,0.00772317,2.14092,0.258276,0.424461,0.456902,0.0258539,0.17304,,0.635231
30-May-1995,0.463005,0.0202065,0.00763763,,0.257135,0.423463,0.45579,0.0258003,0.172892,1.01486,0.634687
31-May-1995,0.463313,0.0201959,0.00762685,2.13417,,0.423057,0.456448,0.0257635,0.172856,1.01782,0.634554
1-Jun-1995,0.470731,0.0205642,0.00762391,2.1624,0.261918,0.429351,0.463705,0.0261589,0.176008,1.02346,0.646126
2-Jun-1995,0.465486,0.0203889,0.00754763,,0.260173,0.426389,0.460565,0.0259383,0.174453,1.02223,0.640416
5-Jun-1995,0.465776,0.0204309,0.00761671,2.14879,,,0.46122,0.0259962,0.174701,1.01958,0.641327
6-Jun-1995,0.465121,0.0204455,0.00755521,2.14902,0.262173,0.430462,0.460188,0.0259997,0.174937,1.02134,0.642193
7-Jun-1995,0.464589,0.0204212,0.00757055,2.14579,0.262765,0.430263,0.460221,0.0259816,0.174673,1.01981,0.641226
8-Jun-1995,0.467224,0.0204258,0.00754147,2.14434,0.262755,0.430762,0.460849,0.0259724,0.174824,1.02126,0.641779
9-Jun-1995,0.464598,0.0203554,0.0075465,,0.261849,0.428062,0.459524,0.0259143,0.174221,1.02241,0.639566
12-Jun-1995,0.463735,0.0203639,0.00758754,2.14059,0.26195,0.426761,0.459669,0.025938,0.174239,1.02098,0.63963
13-Jun-1995,0.461007,0.0203116,0.00761321,2.13724,0.261588,0.425856,0.458225,0.0258923,0.173791,1.01931,0.637987
14-Jun-1995,0.463404,0.0203789,0.00756619,2.13937,0.262046,0.428809,0.459018,0.025936,0.174367,1.02352,0.6401
15-Jun-1995,0.465336,0.0204037,0.00759094,2.14452,0.262604,0.429124,0.459265,0.0259909,0.174523,1.02476,0.640675
16-Jun-1995,0.462926,0.0203711,0.00755885,,0.261968,0.428768,0.458285,0.0259156,0.1743,1.02569,0.639857
19-Jun-1995,0.462502,0.0203412,0.0075722,2.13753,0.261608,0.428897,0.457663,0.0259009,0.173989,1.02194,0.638715
20-Jun-1995,0.462689,0.0203274,0.00753576,2.13457,0.261536,0.428604,0.457351,0.0258622,0.173871,1.02316,0.638279
21-Jun-1995,0.463576,0.0203132,0.00755727,2.13487,0.261826,0.428943,0.456476,0.0258546,0.173749,1.02302,0.637834
22-Jun-1995,0.461825,0.0202494,0.00756458,2.12851,0.260901,,0.454037,0.0257779,0.173093,1.02208,0.635425
23-Jun-1995,0.464499,0.0203414,0.00755401,,0.261819,0.42716,0.456656,0.0258636,0.17388,1.01983,0.638314
26-Jun-1995,0.464033,0.0202915,0.00755782,2.13187,0.261176,0.428339,0.456056,0.025821,0.173453,1.01625,0.636746
27-Jun-1995,0.463005,0.0202908,0.00755755,2.13044,0.26122,0.427815,0.455519,0.0258201,0.173447,1.00813,0.636724
28-Jun-1995,0.464283,0.0203468,0.00759194,2.13711,0.261995,0.428613,0.457431,0.0259229,0.173926,1.00925,0.638482
29-Jun-1995,0.465486,0.0203933,0.00750064,2.14003,0.262576,0.428339,0.457768,0.0259334,0.174491,1.01381,0.640555
30-Jun-1995,0.464138,0.0202879,0.00753483,2.13122,0.261324,0.425942,0.45646,0.0258494,0.173644,1.01609,0.637447
3-Jul-1995,,0.0202954,0.00751264,2.13239,0.261191,0.426775,0.456421,0.0258238,0.173542,1.01664,0.637072
4-Jul-1995,0.464173,0.0202981,0.00752662,2.13132,0.260975,0.42777,0.456355,0.0258212,0.173455,1.01435,0.636752
5-Jul-1995,0.4656,0.0203259,0.0075171,2.13491,0.261372,0.428938,0.45647,0.0258543,0.173747,1.01638,0.637826
6-Jul-1995,0.465722,0.0203208,0.00750638,2.13438,0.261136,0.428831,0.456945,0.0258479,0.173704,1.01682,0.637667
7-Jul-1995,0.46898,0.0203808,0.00745394,,0.262002,0.432207,0.45731,0.0259031,0.174216,1.02072,0.639548
10-Jul-1995,0.475621,0.0204859,0.00735105,2.14204,0.262763,0.433152,0.458523,0.0259737,0.175115,1.02451,0.642849
11-Jul-1995,0.475757,0.0205267,0.00739781,2.1463,0.262995,0.433691,0.459271,0.0260043,0.175464,1.02307,0.644127
12-Jul-1995,0.475922,0.0205601,0.00736266,2.14725,0.262738,0.435032,0.459511,,0.175693,1.02731,0.644969
13-Jul-1995,0.476413,0.020639,0.00739937,2.15549,0.264048,0.437349,0.462857,0.0261277,0.176367,1.0286,0.647445
14-Jul-1995,0.472441,0.0204684,0.00731315,,0.261706,0.435597,0.459131,0.0259223,0.17491,1.02498,0.642095
17-Jul-1995,0.476397,0.0205897,0.00728184,2.14941,0.263417,0.435853,0.461389,0.0260548,0.175946,1.0295,0.645899
18-Jul-1995,0.473799,0.0205454,0.00726207,2.14479,0.262979,0.434335,0.460824,0.0259778,0.175568,1.02864,0.644509
19-Jul-1995,0.472293,0.0204771,0.00734133,2.14101,0.262372,0.433083,0.458898,0.0259228,0.174984,1.02374,0.642366
20-Jul-1995,0.470481,0.0204465,0.00731782,2.13952,0.262088,0.433142,0.458312,0.0259364,0.174723,1.02484,0.641407
21-Jul-1995,0.473075,0.0205019,0.0072508,,0.262423,0.434059,0.459062,0.0259542,0.175196,1.02556,0.643146
24-Jul-1995,0.472818,0.0204652,0.00728708,2.13848,0.261984,0.433601,0.458959,0.0259286,0.174882,1.02488,0.641992
25-Jul-1995,0.473372,0.0204494,0.00732538,2.13872,0.261738,0.433663,0.458654,0.0259379,0.174803,1.02429,0.641703
26-Jul-1995,0.474282,0.0205124,0.00732937,2.14464,0.262414,0.4343,0.460312,0.0260156,0.175398,1.02622,0.643885
27-Jul-1995,0.472367,0.0204687,0.00731793,2.14136,0.261866,0.432412,0.46055,0.0259707,0.175024,1.02346,0.642514
28-Jul-1995,0.471521,0.0204826,0.00729614,,0.261541,0.430721,0.461308,0.0259966,0.175199,1.02757,0.643155
31-Jul-1995,0.468143,0.0204209,0.00725111,2.13703,0.260827,0.432019,0.459818,0.0259077,0.174671,1.02755,0.641216
1-Aug-1995,0.470268,0.0204651,0.0073005,2.14234,0.261943,0.432803,0.461357,0.0259721,0.175105,1.02631,0.642809
2-Aug-1995,0.475538,0.020543,0.00725823,2.14942,0.262941,0.434903,0.46255,0.026071,0.175771,1.03583,0.645257
3-Aug-1995,0.476598,0.0206146,0.00713505,2.15534,0.262989,0.434218,0.462868,0.0260881,0.176384,1.03815,0.647506
4-Aug-1995,0.478167,0.0206429,0.0071409,,0.263403,0.434229,0.463569,0.0261344,0.176626,1.03951,0.648394
7-Aug-1995,,0.0206489,0.00712172,2.15882,0.263307,0.43417,0.463752,0.0261292,0.176734,1.04176,0.648789
8-Aug-1995,0.480608,0.0207366,0.00714249,2.16731,0.263835,0.435566,0.466036,0.026238,0.177541,1.04313,0.651752
9-Aug-1995,0.478709,0.0206333,0.00710904,,,0.432714,,0.0262153,0.177387,1.04171,0.651188
10-Aug-1995,0.480465,0.020674,0.00708439,,0.264362,0.432067,0.46789,0.0262564,0.177737,1.04317,0.652472
11-Aug-1995,0.485084,0.0209483,0.0070485,,0.266546,0.436083,0.471345,0.0264673,0.179525,1.04312,0.659035
